"Country","Year","Region","adlrt","hdevi","gini","dispi","midle","gnipc","concr","cexpc","rtlpc","ibuy_class","rdply_class","mdply_class","acnt_class","litgap","ibuy_gen","rdply_gen","mdply_gen","acnt_gen","ibuy_rural","rdply_rural","mdply_rural","acnt_rural","ibank","creditc","debitc","acnt","travl","ecom","cpvpc","cptpc","mdply","rdply","wages","bills","remits","mtravl","ecom_mbl","wages_mbl","bills_mbl","gov_mbl","remits_mbl","iusage","iaccess","brdbd","mbl_access","cells","actbb","laptop","pcomp","phone","smart","ictinv","tpcri_abs","tpcri","ictfdi","loans","vntrc","srtupcost","srtup_proc","hifip","scnca","skill","staff","patents","articles","intprop","ictgoods","ictsvc","hitech","hitech_usd","techa","ibus","ftcha","innov","rdexp","researchers","clust","randd","rsrcha","techt","univc","ccorr","corpi","govef","regql","roflw","teror","eandc","orgcm","freei","godi","ctrlcrpt","vanda","comtx","ttppt","gvreg","enfct_cost","minpi","regtime","enfct_time","legal","intpp","crime","egovi","techp","dtri","natstrat","legdb","regauth","regman","regreg","compf","netneut","elecs","elecs_urban","elecs_rural","avgbw","avgmx","servr","ltecv","ntwrk","tgcov","mail","nopostal","trafc","dmlpi","airts","infra","roads","seats","trnts","credi","fsmbn","sound","nopos","atmpc","CountryName"
"ARE",2008,"Middle East & North Africa",0.167807252065652,0.362254029856668,0.58150692036975,3.58911944307573,0.161202194616477,2.02608389729759,3.82140709168165,-0.434360271834977,1.03023984494883,-0.0735971502442583,0.513757540558711,0.427459297239792,0.302479259706766,0.558314098460003,0.00263595659358147,-0.866969656690372,-0.502332457072464,-1.04752743123206,0.71437223261459,3.05371085776269,1.213326985396,3.13515543927528,1.10042507194851,0.252835840776655,0.194838220078167,-0.208539872946264,-0.519942893261393,-0.692773472160952,-0.592947971654258,0.150761783272073,-1.27339017459916,-1.34964530138691,-1.65075026558468,-1.01957241779524,-1.44893574557071,-0.581566252558217,-0.397113361257722,-0.52451769714334,-0.626907837931859,-0.527023932143629,-0.517714272086047,0.238778185885583,0.387422774496819,-0.562929743327206,0.534495504024184,0.601849271591585,-0.919385693995083,-0.0646553941175721,0.690466302511705,0.781592121676618,-1.19888891104126,0.286618169294846,-0.154063091733186,-0.0729967583356366,-0.342139922981672,1.62222345100415,1.56012393518346,-3.04849031601842,-0.424336352438196,0.990548644179765,1.18380529351494,0.978005922553143,0.440115233736399,-0.356234506393778,-0.728933382862111,0.173431404989727,-0.419158247835306,0.320227812072844,-0.795217804507251,-0.444901580420759,1.11639208443007,0.352016071924085,1.40603312655986,-0.219727713029584,-0.610374302821747,-0.0568379446049468,0.751252108505,-0.338240763436508,-0.185590857465365,1.35871367210316,-0.649557985173316,1.78724683886441,0.859575228123398,0.459554334699068,0.127895729833476,0.0650997533642157,0.751982060545854,1.40139346185778,1.22769490962301,-1.54013637667258,-1.3328981271543,0.738695035113102,-1.13928980379644,1.59058177643212,0.901465919879888,1.63598286901752,0.454521113148309,-0.397088721538811,-0.167954944622945,0.221042022498464,1.55043223500972,0.845063255005643,1.37551640811888,0.115281946190661,1.41318933965789,0.366194294584325,0.445515650136312,1.73812997097313,-0.391171459797499,0.786065742112483,-0.605786162390389,-2.2191847065523,-0.762050489067397,0.957292767425621,0.343383090967702,0.48517884150769,-0.84581529657573,-1.04261883068625,-0.322816702053143,-1.16754811195937,0.500140309732116,0.743799404670545,-2.46680774098163,0.316225544119945,1.29596968706174,1.05504139258768,1.79728364845132,1.29681998516391,1.50131174102727,1.57235523316901,0.658302507673351,-2.26300039114774,1.26113948903528,1.20342061914209,-0.294971229032935,-0.484868089039951,"United Arab Emirates"
"ARE",2009,"Middle East & North Africa",0.167807252065652,0.34721869869164,0.58150692036975,1.28188086913412,0.12829031266951,1.54948759397743,2.61975633209199,-0.939523258672152,0.504469790779343,-0.0735971502442583,0.513757540558711,0.427459297239792,0.302479259706766,0.558314098460003,0.00263595659358147,-0.866969656690372,-0.502332457072464,-1.04752743123206,0.71437223261459,3.05371085776269,1.213326985396,3.13515543927528,1.10042507194851,0.252835840776655,0.194838220078167,-0.208539872946264,-0.519942893261393,-0.688517957741148,-0.415823366896624,0.0661369354854359,-0.697015397639022,-0.847288963841456,-0.819761009956032,-0.640983082664848,-1.12804524673144,-0.581566252558217,-0.397113361257722,-0.437443525034906,-0.50094909301462,-0.126300584811103,-0.503689132127204,0.275071771152623,0.387422774496819,-0.59458868253446,0.534495504024184,0.685008539923947,-0.919385693995083,0.132263136134235,0.724571336240597,0.781592121676618,-0.935448665819272,0.95352108187367,-0.169559344154346,-0.128789088494854,-0.502229371105155,1.13755275539944,1.02447810525447,0.359491991401113,-0.130565031519445,1.14571816979189,1.18380529351494,0.978005922553143,0.66725346472044,-0.356234506393778,-0.754653190274882,0.256476441415668,-0.268696675593954,0.642239337680877,-0.793141804869424,-0.439623105700365,1.41002009160716,0.357958437952144,1.40603312655986,-0.219727713029584,-0.610374302821747,-0.0568379446049468,0.719875293116331,0.0979856739894538,0.568431590525537,1.63686244304114,0.00796755164142683,1.78724683886441,0.859575228123398,0.588619484184799,-0.00842204076986727,0.0447789721539083,0.993614431815906,1.53341302025482,1.60042992309271,-1.54013637667258,-1.3328981271543,0.575304992358645,-1.06349992605208,1.60866551227104,0.901465919879888,1.58172961304577,0.454521113148309,-0.397088721538811,-0.167954944622945,0.221042022498464,1.55043223500972,1.1976178877304,1.7728241759493,0.115281946190661,2.39742885802668,0.366194294584325,0.445515650136312,1.73812997097313,-0.391171459797499,0.786065742112483,-0.324660776040998,-1.36207779593985,-0.762050489067397,0.978603396701586,0.343383090967702,0.48517884150769,-0.752589848459696,-0.956590762812301,-0.322816702053143,-0.307165924499388,0.500140309732116,0.743799404670545,-2.46680774098163,0.316225544119945,1.29596968706174,1.05504139258768,1.82849201229502,1.32309385451225,1.58928770270183,1.68996096209279,0.658302507673351,0.365188463723103,1.26113948903528,0.66241652063595,-0.370088688903369,-0.473159284138974,"United Arab Emirates"
"ARE",2010,"Middle East & North Africa",0.167807252065652,0.362254029856668,0.58150692036975,1.43256682016404,0.111834371696027,1.38805204128557,2.66915223653166,-1.1041612269644,0.565600825825681,-0.0735971502442583,0.513757540558711,0.427459297239792,0.302479259706766,0.558314098460003,0.00263595659358147,-0.866969656690372,-0.502332457072464,-1.04752743123206,0.71437223261459,3.05371085776269,1.213326985396,3.13515543927528,1.10042507194851,0.252835840776655,0.194838220078167,-0.208539872946264,-0.519942893261393,-0.666026588875603,-0.448524196770244,0.134328519695205,-0.2081745796568,-0.40771081394717,-0.132712905115905,-0.310614428934931,-0.817969211168945,-0.581566252558217,-0.397113361257722,-0.331670458349436,-0.3517031680635,0.248575061385224,-0.486233263134424,0.420246112220785,0.354717880958861,-0.514789592221391,0.534495504024184,0.476799346873588,-0.919385693995083,0.344626256994028,0.75867636996949,0.781592121676618,-0.639078389944537,0.364129475468097,-0.182841846229625,-0.204046580340672,-0.144263649066765,0.902765571263831,0.812018966606928,0.359491991401113,-0.130565031519445,0.962863788382361,1.18380529351494,0.978005922553143,0.681656806304744,-0.356234506393778,-0.717090178637533,0.293176913016501,-0.117684778800103,0.247849324736842,-0.789674073895576,-0.436541964574614,1.44102289473281,0.357958437952144,1.40603312655986,-0.219727713029584,-0.610374302821747,-0.0568379446049468,0.6011126416199,0.204622491072845,0.657040434618705,1.62173230640244,0.140024955642322,1.73891142077522,0.859575228123398,0.48361164816242,-0.146356548717877,-0.0406615945060567,0.86512114031196,1.41944686398441,1.65295385403379,-1.54013637667258,-1.3328981271543,0.559225814731014,-1.13021510238464,1.60866551227104,0.901465919879888,1.15784098575366,0.454521113148309,-0.397088721538811,-0.167954944622945,0.221042022498464,0.987215129269705,1.1976178877304,1.70414078458683,0.115281946190661,2.11057080952788,0.366194294584325,0.445515650136312,1.73812997097313,-0.391171459797499,0.786065742112483,-0.0435353896916072,-1.36207779593985,-0.762050489067397,1.03091326636571,0.343383090967702,0.48517884150769,-0.643614486112954,-0.586433179186915,-0.322816702053143,0.32369328054019,0.500140309732116,0.743799404670545,-2.46680774098163,0.316225544119945,1.29596968706174,0.876320756736604,1.7458004887625,1.39479044061168,1.70698365683994,1.61535555191393,0.658302507673351,0.365188463723103,1.26113948903528,0.351176419175884,-0.346488841782742,-0.471030410520615,"United Arab Emirates"
"ARE",2011,"Middle East & North Africa",0.167807252065652,0.399842357769239,0.58150692036975,1.39978333984035,0.0953784307225439,1.50322546544484,2.854092073765,-1.73112760613177,0.732490839954763,-0.0735971502442583,0.513757540558711,0.427459297239792,0.302479259706766,0.558314098460003,0.00263595659358147,-0.866969656690372,-0.502332457072464,-1.04752743123206,0.71437223261459,3.05371085776269,1.213326985396,3.13515543927528,1.10042507194851,0.252835840776655,0.194838220078167,-0.208539872946264,-0.519942893261393,-0.64084090556739,-0.396587061388409,0.216456918912511,0.193132279347507,-0.030910851704053,0.410394048935703,-0.0284664566054913,-0.518707638883234,-0.581566252558217,-0.397113361257722,-0.200450670204042,-0.172054303741035,0.597603006445352,-0.463912451084892,0.783181964891191,0.420127668034776,-0.446327844725389,0.534495504024184,0.574639003746119,-0.776163919354117,0.545405934897831,0.895096504885059,0.781592121676618,-0.227453006785181,-0.235708319046191,-0.18275329621579,-0.203679075952851,-0.282018566701424,0.898952710101321,1.14369292679843,0.359491991401113,0.163206289399306,1.26683139673517,1.18380529351494,0.978005922553143,0.686723788485651,-0.356234506393778,-0.691611067361717,0.3548226916013,0.0338804673583429,-0.037109229168101,-0.782709472352092,-0.435658157043504,1.10162838227196,0.369843170008261,1.40603312655986,-0.219727713029584,-0.610374302821747,-0.0568379446049468,0.310947929632614,0.467810791642282,0.493803814719186,1.24327853653982,0.313188417075201,1.73891142077522,0.859575228123398,0.66117895235124,-0.00317641171506723,0.149121614930973,0.984264782189617,1.45161676900155,1.61184376823083,-1.54013637667258,-1.3328981271543,0.733965043049197,-1.1227775656372,1.60866551227104,0.901465919879888,1.22199828698426,0.454521113148309,-0.397088721538811,-0.167954944622945,0.221042022498464,0.654195346506666,0.716094187835658,1.69718875044175,-0.40602719241784,1.85589754264262,0.366194294584325,0.445515650136312,1.73812997097313,-0.391171459797499,0.786065742112483,-0.0435353896916072,-1.07637549240237,-0.762050489067397,0.957784466220596,0.343383090967702,0.48517884150769,-0.140598946312866,1.91891479445793,-0.320009248772619,0.725029503159368,0.500140309732116,0.743799404670545,-2.46680774098163,0.316225544119945,1.29596968706174,0.876320756736604,1.67254661151688,1.50273671469508,1.65972468723708,1.67484010794376,0.658302507673351,0.365188463723103,1.26113948903528,0.375409565862868,-0.340820480475697,-0.466772663283896,"United Arab Emirates"
"ARE",2012,"Middle East & North Africa",0.167807252065652,0.444948351264324,0.58150692036975,1.13691081699589,0.0624665487755775,1.61936268394854,3.04344113457735,-2.17858075563928,0.89044838547619,-0.0735971502442583,0.513757540558711,0.427459297239792,0.429155136211684,0.558314098460003,0.00263595659358147,-0.866969656690372,-0.502332457072464,-0.93770186021632,0.71437223261459,3.05371085776269,1.213326985396,2.5166405466196,1.10042507194851,0.364185193252282,0.516020974812639,0.202580370374373,-0.30722354515566,-0.601835797775376,-0.314541289367853,0.535231399145869,0.506905179373897,0.283110922887895,0.809559852198792,0.205460834323471,-0.230260529874304,-0.484931122432815,-0.389896688154567,-0.0333456166010385,0.0483411436408429,0.92078325036928,-0.434363614891105,1.03723706176047,0.583652135724563,-0.37107340008898,0.534495504024184,1.15779692885259,-0.152816444181612,0.73074102219365,1.0724426802753,0.846829126981427,0.138893584226645,-0.230303977222303,-0.178414345537866,-0.186844961292192,-0.210885300651361,1.13364746599956,1.36320146688438,0.359491991401113,0.456977610318057,1.26352904071153,1.18380529351494,0.978005922553143,0.980372229894764,-0.358005622748735,-0.658157479615239,0.470530868636716,0.186002109901665,-0.0601834144503095,-0.761579587709247,-0.436971683107036,1.19857246481655,0.399555000148556,1.46391306556643,-0.219727713029584,-0.568216973865162,-0.0568379446049468,0.740348571069232,0.56399752470752,0.769147550947415,1.61525946581672,0.798994042810615,1.73891142077522,0.859575228123398,0.767680796564836,0.248757611278782,0.18539022016431,0.931474206047771,1.75833522713069,1.80055231125934,-1.54013637667258,-1.3328981271543,0.81684738207972,-1.22978152254962,1.56044221670058,0.901465919879888,1.82341568031178,0.454521113148309,-0.397088721538811,-0.167954944622945,0.267410927332092,0.891709760339788,0.899625926852958,1.86204475400076,-0.40602719241784,2.21739730115941,0.366194294584325,0.445515650136312,1.73812997097313,-0.391171459797499,0.786065742112483,-0.0435353896916072,-0.790673188864885,-0.762050489067397,0.945593301400738,0.343383090967702,0.48517884150769,0.0286868349379682,3.75897279137958,-0.310760067131327,0.896842743358147,0.500140309732116,0.743799404670545,-2.46680774098163,0.316225544119945,1.29596968706174,1.14851657538416,1.77142319399816,1.55938987366624,1.82604868334963,1.83448520277039,0.658302507673351,0.365188463723103,1.26113948903528,0.527754028513327,-0.254883090055747,-0.463579352856357,"United Arab Emirates"
"ARE",2013,"Middle East & North Africa",0.167807252065652,0.497572010341923,0.58150692036975,1.35144359109647,0.046010607802094,1.79814653484012,3.21394252945065,-2.09909344112381,1.08069385354564,-0.0735971502442583,0.513757540558711,0.427459297239792,0.52627007180174,0.558314098460003,0.00263595659358147,-0.866969656690372,-0.502332457072464,-0.82439114866883,0.71437223261459,3.05371085776269,1.213326985396,1.91760638887773,1.25375510963461,0.478275250354657,0.752454624612984,0.491688531250917,-0.133598030646631,-0.520745038223693,-0.306693081868324,0.636962612193111,0.733144120422372,0.534354509828673,1.06478450467336,0.391167443851957,0.0473721158578458,-0.355529438768981,-0.329240855925722,0.186696935174467,0.325119131328173,1.21811579315701,-0.393397555992135,1.1461178175616,0.8616437307972,-0.293823117720322,0.534495504024184,1.87026367817597,0.935526991790175,0.912214961837473,1.11677922412286,0.854077683126405,0.455845129259348,0.538272459848659,-0.16257717556344,-0.128446383050581,-0.217905853065006,1.27669169377764,1.33698949052615,0.359491991401113,0.456977610318057,0.907256216376798,1.18380529351494,0.978005922553143,1.12258677039017,-0.358592660247716,-0.634898029303762,0.516279436262627,0.338684353175781,-0.0824772621681961,-0.70751490037488,-0.440508764566778,1.40660084625533,0.43520919631691,1.63369409385064,-0.219727713029584,-0.505526870893376,-0.0568379446049468,1.60244594200481,0.447314725314306,0.982549185497004,1.96351467311169,0.969723906810382,1.73891142077522,0.910407032666642,0.797886063796093,0.364709796120023,0.268415114318839,0.96550753925795,1.79398220978471,1.86977382558167,-1.54013637667258,-1.3328981271543,0.929943063529445,-1.2488800715874,1.56647012864689,0.901465919879888,1.95331421427902,0.454521113148309,-0.397088721538811,-0.232183287175539,0.267410927332092,0.961287016923121,0.999630347577376,1.8479869880182,0.686771745892624,2.27088815983253,0.366194294584325,0.445515650136312,1.73812997097313,0.0577819690880473,1.0657399313668,0.0970273034830881,-0.790673188864885,-0.762050489067397,0.99260437408263,0.343383090967702,0.48517884150769,-0.0946792495731885,1.27582629199787,-0.307577265060546,0.934605990711516,0.500140309732116,0.743799404670545,-2.46680774098163,0.316225544119945,1.17805339311526,1.14851657538416,1.85641520097212,1.65070814288767,1.96969984787547,1.86324092625312,0.658302507673351,0.365188463723103,1.26113948903528,0.646453076358051,-0.172370228323507,-0.461450479237997,"United Arab Emirates"
"ARE",2014,"Middle East & North Africa",0.167807252065652,0.557713335002036,0.58150692036975,1.59377050583828,0.0130987258551276,1.98271315179828,3.29385482233703,-1.91181544975301,1.21637111177052,-0.0735971502442583,0.513757540558711,0.427459297239792,0.593824066476934,0.558314098460003,0.00263595659358147,-0.866969656690372,-0.502332457072464,-0.707426728853102,0.71437223261459,3.05371085776269,1.213326985396,1.33805296604968,1.39941864543639,0.595208460667236,0.904139169479203,0.658784609683369,0.14020144036924,-0.40320448781743,-0.236129718349177,0.716086069352212,0.87184910249293,0.722819909118283,1.17606800635941,0.528653371979965,0.314190298313215,-0.170601480260057,-0.202043193612494,0.489566621966885,0.683089142370115,1.48960063480854,-0.332812612585208,1.23322242220249,1.17561070876159,-0.270185106143218,0.797414994337115,2.10494237814097,0.978082047572261,1.0859666061773,1.16452627134331,0.854077683126405,0.743982897470897,-0.463076007141439,-0.176603497754936,-0.181525748159,-0.184268408494772,1.41236408546767,1.63232255267457,0.359491991401113,0.456977610318057,1.38234055327738,1.41337557425111,0.978005922553143,1.31789081766599,-0.355632739247954,-0.633050271074725,0.610612173190254,0.336802175510755,-0.0852433716349763,-0.126929942753844,-0.40759857649545,1.35984780097974,0.476805758513321,1.58423685074386,0.677340170408433,-0.402474155886847,-0.0568379446049468,1.8927560674576,0.682778720675662,0.990877847674449,1.88236749307827,0.896239377798591,1.73891142077522,0.961238837209886,1.09042607496217,0.599230488077389,0.303085105069434,0.829676225705446,1.90505882636701,1.72942817712876,-1.59329061717265,-1.3328981271543,0.855464244126622,-1.29173797281682,1.56647012864689,0.901465919879888,2.31233486771552,0.454521113148309,0.468287679393276,-0.232183287175539,0.267410927332092,1.22707905872808,1.11288403994124,1.83218673605453,0.572605263666887,2.80635435601956,0.366194294584325,0.445515650136312,1.73812997097313,-0.166694745354726,1.0657399313668,0.378152689832479,-0.790673188864885,-0.762050489067397,1.10057473563406,0.343383090967702,0.48517884150769,-0.0712408976071634,0.561499163663697,-0.2999686128151,0.972369238064885,0.500140309732116,0.743799404670545,-2.46680774098163,0.316225544119945,0.447139627801654,0.708625342252877,1.89109889593652,1.70618496897428,1.93639541109506,1.89996537852336,0.658302507673351,0.102369578236019,1.26113948903528,0.855452136060485,-0.0919929050344967,-0.460386042428818,"United Arab Emirates"
"ARE",2015,"Middle East & North Africa",0.167807252065652,0.655442987574721,0.58150692036975,1.00275999498606,0.0130987258551276,2.17547202068409,3.24480596851747,-2.05859044203203,1.25934024693616,0.204481865749287,0.518384672306074,0.538471323747559,0.638879579995542,0.558314098460003,-0.00398470227428731,-0.778037364787525,-0.431010366617,-0.586563232483822,0.335567974333889,1.9342830893354,0.669850579859661,0.77735793900016,1.48375016616374,0.715131030732251,0.993549009529389,0.738904369928076,0.35128879344588,-0.319412425392637,-0.0724610488850475,0.814914831998368,0.953325909449734,0.866600323656658,1.1981605662482,0.632082737660379,0.570985588958414,0.00804254659538304,-0.0918204637918538,0.96093069342197,1.18293096241313,1.73896399267551,-0.224728954542124,1.2368517807292,1.34894664451276,-0.170926863456765,1.06033448465005,2.43712511560127,2.01229265687218,1.25585710286514,1.21227331856376,0.854077683126405,1.00330688886129,-0.444510085220074,-0.148927190930745,-0.066227787625815,-0.233882138827614,1.41236408546767,1.63232255267457,0.359491991401113,0.456977610318057,1.38234055327738,1.41337557425111,0.978005922553143,1.31789081766599,-0.35965225174658,-0.562662034804379,0.76622722676715,-0.384869478793044,-0.0340881027413973,-0.632686843549725,-0.422070644532909,1.35984780097974,0.512459954681675,1.58423685074386,0.677340170408433,-0.200528907557374,-0.0568379446049468,1.93985344588791,0.682778720675662,0.990877847674449,1.88236749307827,0.896239377798591,1.73891142077522,0.961238837209886,1.17405779756334,0.731300882812043,0.29122434623801,0.819572768738168,1.90505882636701,1.72942817712876,-1.64644485767271,-1.3328981271543,0.728562229615697,-1.34397989725682,1.50016309723751,0.901465919879888,2.31233486771552,0.454521113148309,0.715538079659586,-0.232183287175539,0.370849253499415,1.22707905872808,1.11288403994124,1.83218673605453,0.572605263666887,2.80635435601956,0.366194294584325,0.445515650136312,1.73812997097313,0.282258683530821,1.0657399313668,0.378152689832479,-0.790673188864885,-0.762050489067397,1.10057473563406,0.343383090967702,0.48517884150769,0.367295850927113,1.05868180540017,-0.281738786060134,1.231425114909,0.500140309732116,0.743799404670545,-2.0294253329412,0.316225544119945,0.311521951666997,0.708625342252877,1.89109889593652,1.70141177518532,1.93639541109506,1.89996537852336,0.658302507673351,0.496597906466645,1.26113948903528,0.855452136060485,0.133345186165316,-0.458257168810458,"United Arab Emirates"
"ARE",2016,"Middle East & North Africa",0.167807252065652,0.677995984322263,0.58150692036975,0.994974935824285,-0.0198131560918388,2.28438078160457,3.12948777576067,-2.00562052263745,1.39175327259451,0.482560881742832,0.523011804053438,0.649483350255326,0.672437982856594,0.558314098460003,-0.0106053611421561,-0.689105072884678,-0.359688276161536,-0.461673105239837,-0.0432362839468136,0.814855320908107,0.126374174323324,0.23432454139302,1.56041518500679,0.838118314991569,1.05541814150338,0.787512280803628,0.444662983626885,-0.167536294425662,-0.0216514249657159,0.917448339049028,1.03480271640654,1.01038073819503,1.22025312613698,0.735512103340792,0.827780879603613,0.294521532972151,0.0716531081101578,1.43229476487705,1.68277278245614,1.98832735054249,-0.11664529649904,1.2404811392559,1.31297126162101,-0.140023334980043,1.32723760360408,3.00028278108734,2.68279469550151,1.42960874720497,1.27025187590287,0.854077683126405,1.24204961109372,-0.0194371715675954,-0.0671069781470215,0.267699934795112,-0.192051171802604,1.73962797102726,1.79200814323935,0.359491991401113,1.04452025215556,1.72042402197433,1.66424374153307,0.978005922553143,1.39105221828246,-0.354898135907375,-0.540313972007992,0.723661347727216,-0.406976603254613,-0.0292890979820923,-0.856457061908678,-0.256329551421185,1.27036236606126,0.607537811130616,1.29916312548611,1.50365343807485,-0.131736796058324,0.130318236606106,1.93985344588791,0.882043131898241,0.96997574714868,1.60757587421179,0.652973861966181,1.73891142077522,0.757911619036909,1.06830888380954,0.577636035441488,0.508590912439404,0.609382342601975,2.0171728789542,1.50990981351956,-1.64644485767271,-1.3328981271543,0.824744839789027,-1.28053567360088,1.50016309723751,0.901465919879888,2.48111759183367,0.417904918944136,1.08641368005905,-0.232183287175539,0.549191195167213,1.56635147685427,1.31280684819313,1.74353512924789,0.780504399965675,2.99759682505475,0.366194294584325,0.445515650136312,1.73812997097313,0.506735397973594,1.0657399313668,0.378152689832479,-0.790673188864885,-0.762050489067397,1.17005824812564,0.343383090967702,0.48517884150769,0.367295850927113,1.05868180540017,-0.25251416700704,1.33993151230434,0.500140309732116,0.743799404670545,-1.59204292490077,0.316225544119945,-0.0221560716283454,1.44869838816099,1.89109889593652,1.70141177518532,1.93639541109506,1.89996537852336,0.658302507673351,0.496597906466645,1.26113948903528,0.894947549201893,0.253441184167533,-0.456128295192099,"United Arab Emirates"
"ARE",2017,"Middle East & North Africa",0.167807252065652,0.685513649904777,0.58150692036975,1.15354273568295,-0.0362690970653223,2.32630583558723,3.01119673929403,-1.95905075516661,1.41103403151789,0.760639897736377,0.527638935800801,0.760495376763092,0.698402020149343,0.558314098460003,-0.0172260200100249,-0.600172780981831,-0.288366185706072,-0.332756347121145,-0.422040542227515,-0.304572447519183,-0.417102231213012,-0.29186878691445,1.66774621138705,0.964170313445189,1.10077325431235,0.820144032898258,0.613345249481754,0.0438834051000149,0.0501311382155607,0.940723586106526,1.11627952336334,1.15416115273341,1.24234568602576,0.838941469021206,1.08457617024881,0.346900550309896,0.260885601945689,1.90365883633214,2.18261460249915,2.23769070840946,-0.00856163845595517,1.39291419737747,1.3980039848197,1.06663255597633,1.55828806478817,2.89141982639893,4.55258240054697,1.58791580093681,1.32823043324199,0.854077683126405,1.44786230267339,-0.556847184354475,-0.115008108131172,0.0573291018075469,-0.184955082215315,1.87327946117607,1.91935044306394,0.359491991401113,1.04452025215556,1.72042402197433,1.71293087844205,0.978005922553143,1.39105221828246,-0.35014402006817,-0.482418741911856,0.799816154966551,-0.406976603254613,-0.0459493801306043,-0.699464905300598,-0.38186685319056,1.14912293980894,0.666961471411205,1.12916106829644,1.50718020487721,-0.00324964766970429,0.145024009299292,1.22168627894415,0.937725055567244,0.993523121774751,1.49843667035786,0.612803873974744,1.73891142077522,1.01207064175313,1.06791605052617,0.622226601384838,0.454950661688154,0.667371880281678,2.03227508470786,1.31760591647436,-1.69959909817277,-1.3328981271543,0.788014383788398,-1.32775457220501,1.50016309723751,0.901465919879888,2.51055615776136,0.417904918944136,1.08641368005905,-0.299979870981053,0.549191195167213,1.75779376020527,1.3488790089449,1.63990260088267,0.994073512708975,2.87172626085697,0.366194294584325,0.445515650136312,1.73812997097313,0.731212112416367,1.20557702599396,0.94040346253126,-0.790673188864885,-0.762050489067397,1.03931097336799,0.343383090967702,0.48517884150769,0.367295850927113,1.05868180540017,-0.22375664470642,1.34093853223377,0.500140309732116,0.743799404670545,-1.15466051686034,0.316225544119945,-0.155404271407104,1.44869838816099,1.10977166764706,1.62810684366368,1.32093509306189,0.983782943026821,0.658302507673351,0.496597906466645,1.26113948903528,0.723694059757548,0.35152037011961,-0.455063858382919,"United Arab Emirates"
